1	170.1500000	7.9508000	897.3000000	4368.3000	0.0001594	0.6770000
1	170.7700000	8.0712000	896.6600000	4370.5000	0.0001588	0.6767900
1	171.4000000	8.1930000	896.0200000	4372.7000	0.0001582	0.6765800
1	172.0200000	8.3163000	895.3800000	4374.9000	0.0001576	0.6763600
1	172.6400000	8.4410000	894.7300000	4377.2000	0.0001570	0.6761400
1	173.2700000	8.5672000	894.0900000	4379.4000	0.0001564	0.6759200
1	173.8900000	8.6949000	893.4400000	4381.7000	0.0001558	0.6757000
1	174.5100000	8.8241000	892.7900000	4384.0000	0.0001552	0.6754700
1	175.1400000	8.9548000	892.1400000	4386.3000	0.0001546	0.6752400
1	175.7600000	9.0871000	891.4900000	4388.6000	0.0001540	0.6750000
1	176.3800000	9.2208000	890.8300000	4391.0000	0.0001534	0.6747700
1	177.0100000	9.3561000	890.1800000	4393.3000	0.0001528	0.6745200
1	177.6300000	9.4930000	889.5200000	4395.7000	0.0001523	0.6742800
1	178.2500000	9.6315000	888.8600000	4398.1000	0.0001517	0.6740300
1	178.8800000	9.7715000	888.2000000	4400.5000	0.0001511	0.6737800
1	179.5000000	9.9131000	887.5300000	4403.0000	0.0001506	0.6735300
1	180.1200000	10.0560000	886.8700000	4405.5000	0.0001500	0.6732700
1	180.7500000	10.2010000	886.2000000	4407.9000	0.0001495	0.6730100
1	181.3700000	10.3480000	885.5300000	4410.4000	0.0001489	0.6727500
1	181.9900000	10.4960000	884.8600000	4413.0000	0.0001484	0.6724800
1	182.6200000	10.6460000	884.1900000	4415.5000	0.0001479	0.6722100
1	183.2400000	10.7970000	883.5100000	4418.1000	0.0001473	0.6719400
1	183.8600000	10.9500000	882.8400000	4420.7000	0.0001468	0.6716600
1	184.4900000	11.1050000	882.1600000	4423.3000	0.0001463	0.6713800
1	185.1100000	11.2620000	881.4800000	4425.9000	0.0001458	0.6710900
1	185.7300000	11.4200000	880.8000000	4428.6000	0.0001452	0.6708100
1	186.3500000	11.5800000	880.1100000	4431.3000	0.0001447	0.6705200
1	186.9800000	11.7420000	879.4300000	4434.0000	0.0001442	0.6702200
1	187.6000000	11.9060000	878.7400000	4436.7000	0.0001437	0.6699300
1	188.2200000	12.0710000	878.0500000	4439.4000	0.0001432	0.6696300
1	188.8500000	12.2380000	877.3600000	4442.2000	0.0001427	0.6693200
